date,country_iso2,metric,p75,p50,p25
2025-07-28 00:00:00+00:00,BM,DNS,90.22582,65.208433,49.583612
2025-08-04 00:00:00+00:00,BM,DNS,82.659878,61.765525,48.018287
2025-08-11 00:00:00+00:00,BM,DNS,96.971832,64.476635,46.822409
2025-08-18 00:00:00+00:00,BM,DNS,86.025917,59.491657,43.873352
2025-08-25 00:00:00+00:00,BM,DNS,91.894583,59.12873,41.614597
2025-09-01 00:00:00+00:00,BM,DNS,82.54497,58.820461,43.759696
2025-09-08 00:00:00+00:00,BM,DNS,85.297522,60.638329,43.961648
2025-09-15 00:00:00+00:00,BM,DNS,78.291335,61.342005,50.586621
2025-09-22 00:00:00+00:00,BM,DNS,69.020563,48.398029,34.416537
2025-09-29 00:00:00+00:00,BM,DNS,90.430358,69.702048,58.108931
2025-10-06 00:00:00+00:00,BM,DNS,75.546808,56.691465,46.156883
2025-10-13 00:00:00+00:00,BM,DNS,70.925659,53.509256,35.073659
2025-10-20 00:00:00+00:00,BM,DNS,83.049064,63.099222,51.307792
2025-10-27 00:00:00+00:00,BM,DNS,74.784925,52.863406,40.75832
2025-11-03 00:00:00+00:00,BM,DNS,95.65248,67.891252,58.577876
2025-11-10 00:00:00+00:00,BM,DNS,92.992111,67.403584,53.187475
2025-11-17 00:00:00+00:00,BM,DNS,87.533477,66.153137,47.990289
2025-11-24 00:00:00+00:00,BM,DNS,117.205801,79.425631,51.352521
2025-12-01 00:00:00+00:00,BM,DNS,90.444257,65.911255,48.050179
2025-12-08 00:00:00+00:00,BM,DNS,92.63102,69.107284,58.781509
2025-12-15 00:00:00+00:00,BM,DNS,91.728366,68.977212,47.262137
2025-12-22 00:00:00+00:00,BM,DNS,116.176974,74.945056,64.734071
2025-12-29 00:00:00+00:00,BM,DNS,86.96526,64.150703,50.179966
2026-01-05 00:00:00+00:00,BM,DNS,97.829002,79.426689,64.241695
2026-01-12 00:00:00+00:00,BM,DNS,79.506884,67.306334,50.000487
2026-01-19 00:00:00+00:00,BM,DNS,96.977607,74.681956,56.052705
2026-01-26 00:00:00+00:00,BM,DNS,75.945285,59.048532,52.776808
2026-02-02 00:00:00+00:00,BM,DNS,69.12637,53.663411,45.263022
2026-02-09 00:00:00+00:00,BM,DNS,106.7698,79.158552,57.188142
2026-02-16 00:00:00+00:00,BM,DNS,86.622018,65.063933,50.375668
2026-02-23 00:00:00+00:00,BM,DNS,81.346,63.41593,47.870346
2026-03-02 00:00:00+00:00,BM,DNS,81.636172,66.23267,51.533226
2026-03-09 00:00:00+00:00,BM,DNS,82.633198,67.15863,53.024666
2026-03-16 00:00:00+00:00,BM,DNS,84.567509,57.837313,46.248538
2026-03-23 00:00:00+00:00,BM,DNS,73.209674,58.395225,47.628037
2026-03-30 00:00:00+00:00,BM,DNS,115.595903,84.126239,55.685485
2026-04-06 00:00:00+00:00,BM,DNS,81.250709,59.904042,46.422389
2026-04-13 00:00:00+00:00,BM,DNS,79.734054,55.059314,39.927188
2026-04-20 00:00:00+00:00,BM,DNS,109.416887,74.390593,53.72694
2026-04-27 00:00:00+00:00,BM,DNS,86.538251,61.266112,46.009927
2026-05-04 00:00:00+00:00,BM,DNS,91.534617,68.5015,51.09128
2026-05-11 00:00:00+00:00,BM,DNS,97.493043,69.12887,49.486695
2026-05-18 00:00:00+00:00,BM,DNS,92.690479,60.527158,44.541909
2026-05-25 00:00:00+00:00,BM,DNS,105.913634,69.649504,48.617824
2026-06-01 00:00:00+00:00,BM,DNS,76.68957,57.340617,46.551333
2026-06-08 00:00:00+00:00,BM,DNS,63.740606,52.342581,42.6636
2025-06-09 00:00:00+00:00,BW,DNS,151.122105,67.622411,39.034368
2025-06-16 00:00:00+00:00,BW,DNS,159.355947,73.248876,37.202574
2025-06-23 00:00:00+00:00,BW,DNS,155.401381,65.18766,36.847297
2025-06-30 00:00:00+00:00,BW,DNS,150.224367,65.7497,37.72003
2025-07-07 00:00:00+00:00,BW,DNS,152.177785,67.242059,34.970675
2025-07-14 00:00:00+00:00,BW,DNS,164.717621,70.141052,37.464337
2025-07-21 00:00:00+00:00,BW,DNS,161.787518,66.480166,38.598412
2025-07-28 00:00:00+00:00,BW,DNS,147.288667,67.136645,36.211112
2025-08-04 00:00:00+00:00,BW,DNS,120.168596,61.757529,36.180989
2025-08-11 00:00:00+00:00,BW,DNS,145.747667,70.087139,39.099105
2025-08-18 00:00:00+00:00,BW,DNS,150.716988,67.489467,37.506969
2025-08-25 00:00:00+00:00,BW,DNS,165.107676,72.564011,42.493974
2025-09-01 00:00:00+00:00,BW,DNS,191.608222,73.899909,44.11437
2025-09-08 00:00:00+00:00,BW,DNS,204.355106,71.724253,40.892835
2025-09-15 00:00:00+00:00,BW,DNS,217.393905,76.246629,39.426083
2025-09-22 00:00:00+00:00,BW,DNS,208.286352,77.030974,41.645902
2025-09-29 00:00:00+00:00,BW,DNS,185.262077,78.123331,41.51933
2025-10-06 00:00:00+00:00,BW,DNS,220.116523,89.922527,47.359869
2025-10-13 00:00:00+00:00,BW,DNS,209.252767,100.117418,49.743074
2025-10-20 00:00:00+00:00,BW,DNS,170.486143,68.121061,40.035032
2025-10-27 00:00:00+00:00,BW,DNS,199.536934,83.818475,43.700688
2025-11-03 00:00:00+00:00,BW,DNS,214.717571,89.095014,50.057196
2025-11-10 00:00:00+00:00,BW,DNS,212.742404,87.592293,48.685593
2025-11-17 00:00:00+00:00,BW,DNS,224.660853,95.157222,42.821911
2025-11-24 00:00:00+00:00,BW,DNS,218.733766,99.869593,48.819655
2025-12-01 00:00:00+00:00,BW,DNS,259.243979,124.947315,55.28522
2025-12-08 00:00:00+00:00,BW,DNS,249.060733,102.103014,48.088945
2025-12-15 00:00:00+00:00,BW,DNS,267.139494,111.328877,53.81896
2025-12-22 00:00:00+00:00,BW,DNS,258.025195,110.061521,60.289374
2025-12-29 00:00:00+00:00,BW,DNS,249.212396,124.148424,57.990825
2026-01-05 00:00:00+00:00,BW,DNS,209.379246,89.67791,48.747941
2026-01-12 00:00:00+00:00,BW,DNS,206.150528,80.425754,44.460244
2026-01-19 00:00:00+00:00,BW,DNS,151.220898,68.024836,39.500576
2026-01-26 00:00:00+00:00,BW,DNS,159.494938,66.822173,42.9725
2026-02-02 00:00:00+00:00,BW,DNS,197.35559,90.558578,54.47124
2026-02-09 00:00:00+00:00,BW,DNS,145.898557,70.624829,43.947975
2026-02-16 00:00:00+00:00,BW,DNS,166.186447,75.635094,49.985567
2026-02-23 00:00:00+00:00,BW,DNS,151.188604,74.560446,44.774357
2026-03-02 00:00:00+00:00,BW,DNS,130.947389,58.776403,36.809405
2026-03-09 00:00:00+00:00,BW,DNS,135.903141,60.988445,36.981491
2026-03-16 00:00:00+00:00,BW,DNS,135.959506,59.643707,37.693432
2026-03-23 00:00:00+00:00,BW,DNS,166.714697,65.984588,39.621713
2026-03-30 00:00:00+00:00,BW,DNS,270.759267,134.12152,53.796255
2026-04-06 00:00:00+00:00,BW,DNS,206.361624,87.251453,44.220631
2026-04-13 00:00:00+00:00,BW,DNS,176.475675,68.701588,41.278156
2026-04-20 00:00:00+00:00,BW,DNS,169.357353,68.578482,41.15377
2026-04-27 00:00:00+00:00,BW,DNS,197.854226,74.565337,44.139898
2026-05-04 00:00:00+00:00,BW,DNS,173.350945,69.895077,41.629394
2026-05-11 00:00:00+00:00,BW,DNS,155.93375,63.162192,41.201057
2026-05-18 00:00:00+00:00,BW,DNS,177.005826,72.555164,45.877189
2026-05-25 00:00:00+00:00,BW,DNS,174.530126,69.104556,45.266248
2026-06-01 00:00:00+00:00,BW,DNS,170.473937,70.394234,44.70697
2026-06-08 00:00:00+00:00,BW,DNS,197.415351,79.315837,55.06831
2025-06-09 00:00:00+00:00,BS,DNS,71.54616,50.263645,33.029361
2025-06-16 00:00:00+00:00,BS,DNS,61.438525,37.863731,25.776667
2025-06-23 00:00:00+00:00,BS,DNS,74.611572,45.31735,27.981576
2025-06-30 00:00:00+00:00,BS,DNS,72.212736,43.749656,28.972214
2025-07-07 00:00:00+00:00,BS,DNS,68.879649,42.877496,28.107503
2025-07-14 00:00:00+00:00,BS,DNS,66.759259,41.055357,26.543842
2025-07-21 00:00:00+00:00,BS,DNS,76.614115,44.289519,30.342
2025-07-28 00:00:00+00:00,BS,DNS,62.796586,40.031314,26.137525
2025-08-04 00:00:00+00:00,BS,DNS,65.383786,39.535283,25.799846
2025-08-11 00:00:00+00:00,BS,DNS,59.854997,36.867653,24.005184
2025-08-18 00:00:00+00:00,BS,DNS,60.406785,33.65618,20.442284
2025-08-25 00:00:00+00:00,BS,DNS,68.869504,42.73332,26.889785
2025-09-01 00:00:00+00:00,BS,DNS,77.924927,44.338319,26.096696
2025-09-08 00:00:00+00:00,BS,DNS,68.049396,40.71777,25.256302
2025-09-15 00:00:00+00:00,BS,DNS,71.965374,44.843781,28.775949
2025-09-22 00:00:00+00:00,BS,DNS,71.736052,43.327073,27.641828
2025-09-29 00:00:00+00:00,BS,DNS,77.285177,39.926895,26.739907
2025-10-06 00:00:00+00:00,BS,DNS,72.455582,45.904397,30.831913
2025-10-13 00:00:00+00:00,BS,DNS,82.694007,48.247384,28.040907
2025-10-20 00:00:00+00:00,BS,DNS,70.506958,44.884818,28.719469
2025-10-27 00:00:00+00:00,BS,DNS,60.776381,38.284432,26.298277
2025-11-03 00:00:00+00:00,BS,DNS,71.755201,49.393112,32.281791
2025-11-10 00:00:00+00:00,BS,DNS,67.985167,43.035715,27.22159
2025-11-17 00:00:00+00:00,BS,DNS,73.402267,48.141863,30.806911
2025-11-24 00:00:00+00:00,BS,DNS,85.827889,46.603672,30.036193
2025-12-01 00:00:00+00:00,BS,DNS,72.328203,47.112409,32.508029
2025-12-08 00:00:00+00:00,BS,DNS,84.157286,47.429124,32.171183
2025-12-15 00:00:00+00:00,BS,DNS,80.849298,46.312162,29.791054
2025-12-22 00:00:00+00:00,BS,DNS,89.492105,53.007472,34.226973
2025-12-29 00:00:00+00:00,BS,DNS,86.532163,47.172719,31.217825
2026-01-05 00:00:00+00:00,BS,DNS,83.813662,52.386508,34.815874
2026-01-12 00:00:00+00:00,BS,DNS,95.217362,53.351182,33.843096
2026-01-19 00:00:00+00:00,BS,DNS,77.71588,48.920203,33.244272
2026-01-26 00:00:00+00:00,BS,DNS,81.843268,54.788771,33.993128
2026-02-02 00:00:00+00:00,BS,DNS,82.49737,54.800804,37.206592
2026-02-09 00:00:00+00:00,BS,DNS,84.998397,55.022793,35.762606
2026-02-16 00:00:00+00:00,BS,DNS,78.5552,55.774739,39.295949
2026-02-23 00:00:00+00:00,BS,DNS,72.665662,47.166233,31.625255
2026-03-02 00:00:00+00:00,BS,DNS,67.568507,44.643232,29.605766
2026-03-09 00:00:00+00:00,BS,DNS,77.416192,47.725301,29.692183
2026-03-16 00:00:00+00:00,BS,DNS,72.12792,47.573473,31.29396
2026-03-23 00:00:00+00:00,BS,DNS,68.62151,44.941503,31.146977
2026-03-30 00:00:00+00:00,BS,DNS,71.757744,46.752136,31.054511
2026-04-06 00:00:00+00:00,BS,DNS,65.291082,43.539219,28.257626
2026-04-13 00:00:00+00:00,BS,DNS,73.828591,50.488615,33.587626
2026-04-20 00:00:00+00:00,BS,DNS,67.855308,45.083805,28.441345
2026-04-27 00:00:00+00:00,BS,DNS,71.473254,47.71846,32.39553
2026-05-04 00:00:00+00:00,BS,DNS,69.816316,45.479126,31.816998
2026-05-11 00:00:00+00:00,BS,DNS,79.035474,47.504069,31.156106
2026-05-18 00:00:00+00:00,BS,DNS,69.412266,46.452262,29.513399
2026-05-25 00:00:00+00:00,BS,DNS,79.173864,49.66931,34.703952
2026-06-01 00:00:00+00:00,BS,DNS,71.201692,48.548947,32.725
2026-06-08 00:00:00+00:00,BS,DNS,59.90528,39.308328,28.432226
2025-06-09 00:00:00+00:00,BY,DNS,83.954971,50.63783,30.204569
2025-06-16 00:00:00+00:00,BY,DNS,80.845525,48.490618,28.622458
2025-06-23 00:00:00+00:00,BY,DNS,80.700378,47.600123,28.079865
2025-06-30 00:00:00+00:00,BY,DNS,88.230789,50.630986,29.172943
2025-07-07 00:00:00+00:00,BY,DNS,83.47932,49.241455,27.788627
2025-07-14 00:00:00+00:00,BY,DNS,81.146425,47.693059,26.767221
2025-07-21 00:00:00+00:00,BY,DNS,82.423823,47.089719,26.102976
2025-07-28 00:00:00+00:00,BY,DNS,77.163313,45.157233,25.664692
2025-08-04 00:00:00+00:00,BY,DNS,82.892292,48.052587,27.815542
2025-08-11 00:00:00+00:00,BY,DNS,81.977176,47.454213,27.34158
2025-08-18 00:00:00+00:00,BY,DNS,79.008776,45.862596,26.6449
2025-08-25 00:00:00+00:00,BY,DNS,81.308751,47.582854,27.192889
2025-09-01 00:00:00+00:00,BY,DNS,80.882104,45.651482,25.539713
2025-09-08 00:00:00+00:00,BY,DNS,82.579132,47.451496,26.723053
2025-09-15 00:00:00+00:00,BY,DNS,80.414985,46.543734,27.763692
2025-09-22 00:00:00+00:00,BY,DNS,75.214407,43.756849,24.916709
2025-09-29 00:00:00+00:00,BY,DNS,77.980169,44.906314,24.287149
2025-10-06 00:00:00+00:00,BY,DNS,82.571832,47.483719,26.818069
2025-10-13 00:00:00+00:00,BY,DNS,84.684718,48.338217,26.233037
2025-10-20 00:00:00+00:00,BY,DNS,81.194701,46.88805,26.178109
2025-10-27 00:00:00+00:00,BY,DNS,84.359954,47.087928,26.083407
2025-11-03 00:00:00+00:00,BY,DNS,88.555754,50.185963,28.341052
2025-11-10 00:00:00+00:00,BY,DNS,91.216956,52.929806,31.529783
2025-11-17 00:00:00+00:00,BY,DNS,80.397906,45.715216,25.868338
2025-11-24 00:00:00+00:00,BY,DNS,81.307611,45.67619,25.59769
2025-12-01 00:00:00+00:00,BY,DNS,89.491466,51.341448,29.133114
2025-12-08 00:00:00+00:00,BY,DNS,90.007288,52.049828,30.12714
2025-12-15 00:00:00+00:00,BY,DNS,92.320231,51.651173,30.405781
2025-12-22 00:00:00+00:00,BY,DNS,95.46014,54.966025,31.200107
2025-12-29 00:00:00+00:00,BY,DNS,95.60027,54.398592,30.009721
2026-01-05 00:00:00+00:00,BY,DNS,84.064806,47.44076,26.011392
2026-01-12 00:00:00+00:00,BY,DNS,82.897455,46.898531,24.363973
2026-01-19 00:00:00+00:00,BY,DNS,79.233496,46.63964,24.496403
2026-01-26 00:00:00+00:00,BY,DNS,68.649284,39.676652,17.131708
2026-02-02 00:00:00+00:00,BY,DNS,66.323207,33.809111,14.450825
2026-02-09 00:00:00+00:00,BY,DNS,67.35691,35.752226,16.193448
2026-02-16 00:00:00+00:00,BY,DNS,70.045172,40.018208,19.343462
2026-02-23 00:00:00+00:00,BY,DNS,67.590918,39.409023,19.063356
2026-03-02 00:00:00+00:00,BY,DNS,81.193467,45.023761,21.233771
2026-03-09 00:00:00+00:00,BY,DNS,88.029091,52.043183,28.004555
2026-03-16 00:00:00+00:00,BY,DNS,88.366372,52.975012,30.784459
2026-03-23 00:00:00+00:00,BY,DNS,88.063972,54.688452,31.327597
2026-03-30 00:00:00+00:00,BY,DNS,93.573434,59.28986,35.090072
2026-04-06 00:00:00+00:00,BY,DNS,90.45336,55.621285,31.553137
2026-04-13 00:00:00+00:00,BY,DNS,80.146458,48.169819,26.744934
2026-04-20 00:00:00+00:00,BY,DNS,90.811746,56.352895,33.119937
2026-04-27 00:00:00+00:00,BY,DNS,92.921356,58.159302,33.574826
2026-05-04 00:00:00+00:00,BY,DNS,87.598935,54.165392,30.874934
2026-05-11 00:00:00+00:00,BY,DNS,90.907554,57.616728,34.106147
2026-05-18 00:00:00+00:00,BY,DNS,90.174169,56.081918,33.368268
2026-05-25 00:00:00+00:00,BY,DNS,91.415248,56.516955,31.865245
2026-06-01 00:00:00+00:00,BY,DNS,88.060862,54.474795,31.072196
2026-06-08 00:00:00+00:00,BY,DNS,88.329418,56.480955,33.189154
2025-06-09 00:00:00+00:00,CF,DNS,259.66016,208.623573,175.13161
2025-06-16 00:00:00+00:00,CF,DNS,223.317107,198.636387,178.810845
2025-06-23 00:00:00+00:00,CF,DNS,230.434583,186.828294,165.430231
2025-06-30 00:00:00+00:00,CF,DNS,273.682803,213.756368,176.521524
2025-07-07 00:00:00+00:00,CF,DNS,352.666639,220.043474,197.335652
2025-07-14 00:00:00+00:00,CF,DNS,258.392791,208.76433,182.336356
2025-07-21 00:00:00+00:00,CF,DNS,247.890529,222.072464,202.647946
2025-07-28 00:00:00+00:00,CF,DNS,342.233901,259.403544,202.111349
2025-08-04 00:00:00+00:00,CF,DNS,273.921019,209.465274,182.073396
2025-08-11 00:00:00+00:00,CF,DNS,298.941083,206.565837,169.741039
2025-08-18 00:00:00+00:00,CF,DNS,272.425887,218.765982,194.037912
2025-08-25 00:00:00+00:00,CF,DNS,274.443897,224.187639,187.283323
2025-09-01 00:00:00+00:00,CF,DNS,263.610694,214.919308,194.743795
2025-09-08 00:00:00+00:00,CF,DNS,224.306933,195.696365,182.052895
2025-09-15 00:00:00+00:00,CF,DNS,306.738842,225.849402,179.181112
2025-09-22 00:00:00+00:00,CF,DNS,255.836703,198.215069,175.615238
2025-09-29 00:00:00+00:00,CF,DNS,315.379315,240.623518,169.363323
2025-10-06 00:00:00+00:00,CF,DNS,320.426568,235.215938,175.335745
2025-10-13 00:00:00+00:00,CF,DNS,262.80178,217.581643,163.317582
2025-10-20 00:00:00+00:00,CF,DNS,284.571721,217.772747,186.786009
2025-10-27 00:00:00+00:00,CF,DNS,255.374024,219.283347,184.919134
2025-11-03 00:00:00+00:00,CF,DNS,289.277135,204.812617,185.093691
2025-11-10 00:00:00+00:00,CF,DNS,489.239342,257.5364,169.205052
2025-11-17 00:00:00+00:00,CF,DNS,241.305237,196.22824,167.089747
2025-11-24 00:00:00+00:00,CF,DNS,308.555568,233.037004,214.249578
2025-12-01 00:00:00+00:00,CF,DNS,279.623547,217.71465,195.217157
2025-12-08 00:00:00+00:00,CF,DNS,446.119508,311.338359,250.90527
2025-12-15 00:00:00+00:00,CF,DNS,305.445835,254.339223,202.578468
2025-12-22 00:00:00+00:00,CF,DNS,258.686225,244.268059,220.356846
2025-12-29 00:00:00+00:00,CF,DNS,265.439554,216.148541,191.258472
2026-01-05 00:00:00+00:00,CF,DNS,272.450262,202.252284,178.868959
2026-01-12 00:00:00+00:00,CF,DNS,259.84127,216.354293,183.368427
2026-01-19 00:00:00+00:00,CF,DNS,240.891912,190.650932,175.553657
2026-01-26 00:00:00+00:00,CF,DNS,223.919031,187.76502,181.497507
2026-02-02 00:00:00+00:00,CF,DNS,285.091318,165.186446,146.204802
2026-02-09 00:00:00+00:00,CF,DNS,260.101361,212.860029,174.981912
2026-02-16 00:00:00+00:00,CF,DNS,285.742537,232.753442,182.418908
2026-02-23 00:00:00+00:00,CF,DNS,282.026127,206.310599,164.997262
2026-03-02 00:00:00+00:00,CF,DNS,212.483126,166.244002,153.671231
2026-03-09 00:00:00+00:00,CF,DNS,214.349405,172.374397,155.603174
2026-03-16 00:00:00+00:00,CF,DNS,225.009482,158.388311,127.146709
2026-03-23 00:00:00+00:00,CF,DNS,211.321674,152.007157,136.656733
2026-03-30 00:00:00+00:00,CF,DNS,220.095358,178.739601,161.401725
2026-04-06 00:00:00+00:00,CF,DNS,233.943988,172.47171,151.801652
2026-04-13 00:00:00+00:00,CF,DNS,225.108003,172.845413,148.749105
2026-04-20 00:00:00+00:00,CF,DNS,220.793129,168.839535,129.931327
2026-04-27 00:00:00+00:00,CF,DNS,305.560521,248.010471,187.739622
2026-05-04 00:00:00+00:00,CF,DNS,235.880405,188.865368,159.369781
2026-05-11 00:00:00+00:00,CF,DNS,216.585551,168.322835,145.27237
2026-05-18 00:00:00+00:00,CF,DNS,219.727509,164.06876,138.760254
2026-05-25 00:00:00+00:00,CF,DNS,223.076167,174.883566,141.719687
2026-06-01 00:00:00+00:00,CF,DNS,251.528861,184.804364,152.997838
2026-06-08 00:00:00+00:00,CF,DNS,204.474352,165.832671,117.350357
2025-06-09 00:00:00+00:00,CC,DNS,,,
2025-06-16 00:00:00+00:00,CC,DNS,,,
2025-06-23 00:00:00+00:00,CC,DNS,,,
2025-06-30 00:00:00+00:00,CC,DNS,,,
2025-07-07 00:00:00+00:00,CC,DNS,,,
2025-07-14 00:00:00+00:00,CC,DNS,,,
2025-07-21 00:00:00+00:00,CC,DNS,,,
2025-07-28 00:00:00+00:00,CC,DNS,,,
2025-08-04 00:00:00+00:00,CC,DNS,,,
2025-08-11 00:00:00+00:00,CC,DNS,,,
2025-08-18 00:00:00+00:00,CC,DNS,,,
2025-08-25 00:00:00+00:00,CC,DNS,,,
2025-09-01 00:00:00+00:00,CC,DNS,,,
2025-09-08 00:00:00+00:00,CC,DNS,,,
2025-09-15 00:00:00+00:00,CC,DNS,,,
2025-09-22 00:00:00+00:00,CC,DNS,,,
2025-09-29 00:00:00+00:00,CC,DNS,,,
2025-10-06 00:00:00+00:00,CC,DNS,,,
2025-10-13 00:00:00+00:00,CC,DNS,,,
2025-10-20 00:00:00+00:00,CC,DNS,,,
2025-10-27 00:00:00+00:00,CC,DNS,,,
2025-11-03 00:00:00+00:00,CC,DNS,,,
2025-11-10 00:00:00+00:00,CC,DNS,,,
2025-11-17 00:00:00+00:00,CC,DNS,,,
2025-11-24 00:00:00+00:00,CC,DNS,,,
2025-12-01 00:00:00+00:00,CC,DNS,,,
2025-12-08 00:00:00+00:00,CC,DNS,,,
2025-12-15 00:00:00+00:00,CC,DNS,,,
2025-12-22 00:00:00+00:00,CC,DNS,,,
2025-12-29 00:00:00+00:00,CC,DNS,,,
2026-01-05 00:00:00+00:00,CC,DNS,,,
2026-01-12 00:00:00+00:00,CC,DNS,,,
2026-01-19 00:00:00+00:00,CC,DNS,,,
2026-01-26 00:00:00+00:00,CC,DNS,,,
2026-02-02 00:00:00+00:00,CC,DNS,,,
2026-02-09 00:00:00+00:00,CC,DNS,,,
2026-02-16 00:00:00+00:00,CC,DNS,,,
2026-02-23 00:00:00+00:00,CC,DNS,,,
2026-03-02 00:00:00+00:00,CC,DNS,,,
2026-03-09 00:00:00+00:00,CC,DNS,,,
2026-03-16 00:00:00+00:00,CC,DNS,,,
2026-03-23 00:00:00+00:00,CC,DNS,,,
2026-03-30 00:00:00+00:00,CC,DNS,,,
2026-04-06 00:00:00+00:00,CC,DNS,,,
2026-04-13 00:00:00+00:00,CC,DNS,,,
2026-04-20 00:00:00+00:00,CC,DNS,,,
2026-04-27 00:00:00+00:00,CC,DNS,,,
2026-05-04 00:00:00+00:00,CC,DNS,,,
2026-05-11 00:00:00+00:00,CC,DNS,,,
2026-05-18 00:00:00+00:00,CC,DNS,,,
2026-05-25 00:00:00+00:00,CC,DNS,,,
2026-06-01 00:00:00+00:00,CC,DNS,,,
2026-06-08 00:00:00+00:00,CC,DNS,,,
2025-06-09 00:00:00+00:00,CD,DNS,283.662185,170.940467,103.314058
2025-06-16 00:00:00+00:00,CD,DNS,288.157276,178.655465,108.622743
2025-06-23 00:00:00+00:00,CD,DNS,274.159405,159.120226,96.446296
2025-06-30 00:00:00+00:00,CD,DNS,275.928368,166.995757,100.372825
2025-07-07 00:00:00+00:00,CD,DNS,280.936922,162.267027,102.604549
2025-07-14 00:00:00+00:00,CD,DNS,280.202774,163.074304,96.51209
2025-07-21 00:00:00+00:00,CD,DNS,294.569303,178.189652,102.127124
2025-07-28 00:00:00+00:00,CD,DNS,296.008396,177.565562,100.804946
2025-08-04 00:00:00+00:00,CD,DNS,297.431771,179.153094,103.948465
2025-08-11 00:00:00+00:00,CD,DNS,287.141404,173.688677,105.131971
2025-08-18 00:00:00+00:00,CD,DNS,297.808507,179.309695,104.656254
2025-08-25 00:00:00+00:00,CD,DNS,299.057642,177.46548,107.334005
2025-09-01 00:00:00+00:00,CD,DNS,356.243932,182.281469,101.113326
2025-09-08 00:00:00+00:00,CD,DNS,373.830457,186.313249,106.64799
2025-09-15 00:00:00+00:00,CD,DNS,349.396463,184.644266,100.901106
2025-09-22 00:00:00+00:00,CD,DNS,356.546426,189.74358,105.465155
2025-09-29 00:00:00+00:00,CD,DNS,367.450367,195.262698,109.492793
2025-10-06 00:00:00+00:00,CD,DNS,325.533447,184.543591,110.491175
2025-10-13 00:00:00+00:00,CD,DNS,312.313584,183.515267,109.466972
2025-10-20 00:00:00+00:00,CD,DNS,290.489888,173.879299,104.570566
2025-10-27 00:00:00+00:00,CD,DNS,301.480691,175.513023,104.251699
2025-11-03 00:00:00+00:00,CD,DNS,289.753163,158.878544,96.503215
2025-11-10 00:00:00+00:00,CD,DNS,276.849822,152.581397,90.327731
2025-11-17 00:00:00+00:00,CD,DNS,285.215316,159.049252,96.680574
2025-11-24 00:00:00+00:00,CD,DNS,312.022573,180.700041,106.228738
2025-12-01 00:00:00+00:00,CD,DNS,324.948068,184.924825,104.256725
2025-12-08 00:00:00+00:00,CD,DNS,315.221425,180.751547,106.821938
2025-12-15 00:00:00+00:00,CD,DNS,346.225541,195.253753,108.773424
2025-12-22 00:00:00+00:00,CD,DNS,352.694453,204.691322,111.922962
2025-12-29 00:00:00+00:00,CD,DNS,357.234592,208.178036,111.402408
2026-01-05 00:00:00+00:00,CD,DNS,294.995556,168.120514,99.291038
2026-01-12 00:00:00+00:00,CD,DNS,322.183528,193.86897,110.67935
2026-01-19 00:00:00+00:00,CD,DNS,298.729455,172.752271,107.431043
2026-01-26 00:00:00+00:00,CD,DNS,256.217145,168.086867,104.468389
2026-02-02 00:00:00+00:00,CD,DNS,279.572552,173.945899,111.179559
2026-02-09 00:00:00+00:00,CD,DNS,278.006081,184.488495,113.033982
2026-02-16 00:00:00+00:00,CD,DNS,275.427532,189.096737,111.507182
2026-02-23 00:00:00+00:00,CD,DNS,251.606076,163.572615,102.146061
2026-03-02 00:00:00+00:00,CD,DNS,243.889795,147.130782,93.444119
2026-03-09 00:00:00+00:00,CD,DNS,238.463941,151.979349,95.797196
2026-03-16 00:00:00+00:00,CD,DNS,237.446059,154.38832,99.07835
2026-03-23 00:00:00+00:00,CD,DNS,256.749431,165.90202,103.864154
2026-03-30 00:00:00+00:00,CD,DNS,272.754585,169.082874,110.340718
2026-04-06 00:00:00+00:00,CD,DNS,262.052358,172.130107,105.376233
2026-04-13 00:00:00+00:00,CD,DNS,256.445993,165.772799,106.655597
2026-04-20 00:00:00+00:00,CD,DNS,261.294699,165.291151,105.686485
2026-04-27 00:00:00+00:00,CD,DNS,265.36093,168.738064,104.134252
2026-05-04 00:00:00+00:00,CD,DNS,275.441243,175.20255,105.523736
2026-05-11 00:00:00+00:00,CD,DNS,274.289059,173.552008,109.827184
2026-05-18 00:00:00+00:00,CD,DNS,273.465816,165.891048,107.361956
2026-05-25 00:00:00+00:00,CD,DNS,252.115562,150.671068,100.385637
2026-06-01 00:00:00+00:00,CD,DNS,263.814265,162.474913,104.073373
2026-06-08 00:00:00+00:00,CD,DNS,258.429158,153.540845,102.178487
2025-06-09 00:00:00+00:00,BZ,DNS,114.397482,76.265872,52.580354
2025-06-16 00:00:00+00:00,BZ,DNS,109.79313,78.234062,57.338599
2025-06-23 00:00:00+00:00,BZ,DNS,105.8318,74.377961,55.597689
2025-06-30 00:00:00+00:00,BZ,DNS,108.122706,72.399556,55.987742
2025-07-07 00:00:00+00:00,BZ,DNS,93.068684,66.155044,48.347846
2025-07-14 00:00:00+00:00,BZ,DNS,89.09202,66.13447,52.829041
2025-07-21 00:00:00+00:00,BZ,DNS,91.833218,70.469518,55.047672
2025-07-28 00:00:00+00:00,BZ,DNS,98.829525,72.12525,56.96182
2025-08-04 00:00:00+00:00,BZ,DNS,94.807976,67.577141,51.294996
2025-08-11 00:00:00+00:00,BZ,DNS,93.299558,67.19152,53.866404
